ProductKey,ProductCode,ProductName,Category,Subcategory,Color,Size,Brand,UnitCost,UnitPriceBase,SupplierID,SupplierName,MinStock,LeadTimeDays
2308,TOY-2308,کتاب قصه‌های کهن زرد خانواده,فکری و آموزشی,پازل,زرد,خانواده,پلی‌تویز,488692,693942,9,پویا تویز,33,18
2309,TOY-2309,دوچرخه کودک صورتی خانواده,بازی در فضای باز,اسکوتر,صورتی,خانواده,پیکولو,79078,154992,5,پارس اسباب‌بازی,31,27
2310,TOY-2310,توپ بسکتبال آبی خانواده,بازی در فضای باز,دوچرخه,آبی,خانواده,آسمان,213805,386987,10,دنیای شادی,16,11
2311,TOY-2311,بادکنک رنگی صورتی متوسط,مهمانی و بادکنک,بادکنک,صورتی,متوسط,آسمان,737631,1187585,3,بازی و شادی,26,20
2312,TOY-2312,ماشین فلزی سبز کوچک,ماشین و رادیویی,ماشین کنترلی,سبز,کوچک,پلی‌تویز,391690,583618,4,کیان تویز,22,20
2313,TOY-2313,عروسک پولیشی سبز متوسط,عروسک,پارچه‌ای,سبز,متوسط,آسمان,139293,243762,2,تویز لند,49,19
2314,TOY-2314,عروسک خرسی قرمز خانواده,عروسک,پلاستیکی,قرمز,خانواده,کیدزلند,541500,1045095,6,نوین تویز,9,16
2315,TOY-2315,بازی فکری شطرنج سبز کوچک,فکری و آموزشی,کتاب داستان,سبز,کوچک,شادی,886298,1728281,6,نوین تویز,49,25
2316,TOY-2316,دندانگیر سفید خانواده,نوزاد و خردسال,پازل چوبی,سفید,خانواده,پلی‌تویز,570296,1106374,3,بازی و شادی,17,18
2317,TOY-2317,چرتکه آموزشی زرد متوسط,فکری و آموزشی,کتاب داستان,زرد,متوسط,پاندورا,74874,120547,8,ماهان تویز,41,24
2318,TOY-2318,توپ فوتبال سفید کوچک,بازی در فضای باز,استخر بادی,سفید,کوچک,زرافه,698469,1194381,8,ماهان تویز,40,19
2319,TOY-2319,ماشین کنترلی شارژی بنفش بزرگ,ماشین و رادیویی,ماشین کنترلی,بنفش,بزرگ,پلی‌تویز,340001,598401,7,آریا اسباب‌بازی,26,13
2320,TOY-2320,لگو آتش‌نشانی سفید بزرگ,لگو و ساختنی,پازل سه‌بعدی,سفید,بزرگ,فانتزی,817947,1513201,7,آریا اسباب‌بازی,21,14
2321,TOY-2321,عروسک بامزی آبی خانواده,عروسک,پولیشی,آبی,خانواده,شادی,724835,1304703,5,پارس اسباب‌بازی,45,29
2322,TOY-2322,بازی فکری شطرنج سفید خانواده,فکری و آموزشی,کتاب داستان,سفید,خانواده,زرافه,854439,1572167,5,پارس اسباب‌بازی,9,7
2323,TOY-2323,ماشین فلزی بنفش متوسط,ماشین و رادیویی,قایق,بنفش,متوسط,تویز,515347,829708,4,کیان تویز,29,21
2324,TOY-2324,کلاه جشن تولد نارنجی متوسط,مهمانی و بادکنک,ظروف یکبارمصرف,نارنجی,متوسط,کیدزلند,653517,1189400,5,پارس اسباب‌بازی,20,7
2325,TOY-2325,فیگور مرد عنکبوتی سفید بزرگ,اکشن فیگور,سرباز,سفید,بزرگ,زرافه,362064,673439,1,اسباب‌بازی ایران,49,17
2326,TOY-2326,لگو آتش‌نشانی سفید بزرگ,لگو و ساختنی,لگو,سفید,بزرگ,پلی‌تویز,886351,1524523,9,پویا تویز,40,28
2327,TOY-2327,ماشین سرعتی قرمز متوسط,ماشین و رادیویی,قایق,قرمز,متوسط,تویز,936241,1600972,6,نوین تویز,9,15
2328,TOY-2328,جغجغه بنفش متوسط,نوزاد و خردسال,موزیکال,بنفش,متوسط,فانتزی,288892,566228,2,تویز لند,7,9
2329,TOY-2329,اسکوتر سفید متوسط,بازی در فضای باز,استخر بادی,سفید,متوسط,زرافه,592243,1024580,10,دنیای شادی,7,9
2330,TOY-2330,ربات جنگجو بنفش متوسط,اکشن فیگور,شخصیت کارتونی,بنفش,متوسط,پلی‌تویز,294117,441175,6,نوین تویز,42,10
2331,TOY-2331,عروسک سخنگو بنفش متوسط,عروسک,فیگور,بنفش,متوسط,دنیای اسباب‌بازی,842706,1213496,6,نوین تویز,35,21
2332,TOY-2332,ظروف مهمانی نارنجی کوچک,مهمانی و بادکنک,کلاه تولد,نارنجی,کوچک,کیدزلند,885996,1550493,2,تویز لند,37,11
2333,TOY-2333,قایق اسباب‌بازی قرمز متوسط,ماشین و رادیویی,ماشین ساده,قرمز,متوسط,پاندورا,478067,913107,7,آریا اسباب‌بازی,20,6
2334,TOY-2334,لگو ماشین بنفش متوسط,لگو و ساختنی,لگو,بنفش,متوسط,پلی‌تویز,286710,524679,4,کیان تویز,9,7
2335,TOY-2335,پازل ۱۰۰ تکه قرمز بزرگ,فکری و آموزشی,وسایل آموزشی,قرمز,بزرگ,تویز,62539,108817,10,دنیای شادی,44,6
2336,TOY-2336,موبایل موزیکال چندرنگ خانواده,نوزاد و خردسال,جغجغه,چندرنگ,خانواده,پلی‌تویز,801913,1283060,2,تویز لند,8,21
2337,TOY-2337,فیگور شرک آبی کوچک,اکشن فیگور,ابرقهرمان,آبی,کوچک,آسمان,45377,66250,10,دنیای شادی,17,16
2338,TOY-2338,کتاب قصه‌های کهن سفید متوسط,فکری و آموزشی,پازل,سفید,متوسط,تویز,454056,712867,8,ماهان تویز,14,18
2339,TOY-2339,چرتکه آموزشی آبی کوچک,فکری و آموزشی,کتاب داستان,آبی,کوچک,دنیای اسباب‌بازی,83689,124696,10,دنیای شادی,10,28
2340,TOY-2340,پازل ۱۰۰ تکه صورتی بزرگ,فکری و آموزشی,وسایل آموزشی,صورتی,بزرگ,شادی,167876,298819,8,ماهان تویز,23,3
2341,TOY-2341,ماشین کنترلی شارژی چندرنگ کوچک,ماشین و رادیویی,ماشین کنترلی,چندرنگ,کوچک,آسمان,35188,65097,4,کیان تویز,33,4
2342,TOY-2342,ماشین فلزی قرمز متوسط,ماشین و رادیویی,ماشین ساده,قرمز,متوسط,پلی‌تویز,165528,241670,4,کیان تویز,15,19
2343,TOY-2343,چرتکه آموزشی بنفش کوچک,فکری و آموزشی,بازی فکری,بنفش,کوچک,پاندورا,935668,1618705,4,کیان تویز,12,24
2344,TOY-2344,ماشین کنترلی شارژی زرد بزرگ,ماشین و رادیویی,ماشین کنترلی,زرد,بزرگ,آسمان,166892,233648,7,آریا اسباب‌بازی,30,4
2345,TOY-2345,ماشین فلزی بنفش خانواده,ماشین و رادیویی,ماشین کنترلی,بنفش,خانواده,تویز,114947,204605,3,بازی و شادی,25,28
2346,TOY-2346,فیگور شرک سبز خانواده,اکشن فیگور,شخصیت کارتونی,سبز,خانواده,کیدزلند,232392,418305,2,تویز لند,18,26
2347,TOY-2347,ماشین کنترلی شارژی سبز خانواده,ماشین و رادیویی,ماشین ساده,سبز,خانواده,کیدزلند,615642,923463,7,آریا اسباب‌بازی,30,26
2348,TOY-2348,چرتکه آموزشی نارنجی بزرگ,فکری و آموزشی,بازی فکری,نارنجی,بزرگ,پاندورا,990044,1613771,3,بازی و شادی,6,27
2349,TOY-2349,کتاب قصه‌های کهن سبز خانواده,فکری و آموزشی,کتاب داستان,سبز,خانواده,آسمان,75040,105806,6,نوین تویز,46,3
2350,TOY-2350,توپ فوتبال زرد خانواده,بازی در فضای باز,دوچرخه,زرد,خانواده,آسمان,154765,258457,7,آریا اسباب‌بازی,40,11
2351,TOY-2351,کاغذ رنگی آبی متوسط,مهمانی و بادکنک,بادکنک,آبی,متوسط,تویز,892639,1526412,4,کیان تویز,46,16
2352,TOY-2352,پازل سه‌بعدی برج چندرنگ متوسط,لگو و ساختنی,ماکت,چندرنگ,متوسط,تویز,284173,548453,9,پویا تویز,10,20
2353,TOY-2353,ماشین فلزی زرد کوچک,ماشین و رادیویی,ماشین ساده,زرد,کوچک,دنیای اسباب‌بازی,220548,390369,10,دنیای شادی,12,15
2354,TOY-2354,لگو ماشین نارنجی کوچک,لگو و ساختنی,بلوک ساختمانی,نارنجی,کوچک,شادی,409790,749915,9,پویا تویز,11,19
2355,TOY-2355,بلوک‌های خانه مشکی متوسط,لگو و ساختنی,پازل سه‌بعدی,مشکی,متوسط,فانتزی,541999,1013538,1,اسباب‌بازی ایران,17,17
2356,TOY-2356,عروسک پارچه‌ای سبز متوسط,نوزاد و خردسال,پازل چوبی,سبز,متوسط,کیدزلند,358587,602426,9,پویا تویز,26,3
2357,TOY-2357,ماشین کنترلی شارژی صورتی کوچک,ماشین و رادیویی,قایق,صورتی,کوچک,شادی,319591,623202,8,ماهان تویز,39,25
2358,TOY-2358,هواپیمای کنترلی قرمز کوچک,ماشین و رادیویی,هواپیما,قرمز,کوچک,تویز,757030,1347513,1,اسباب‌بازی ایران,39,15
2359,TOY-2359,عروسک خرسی مشکی متوسط,عروسک,پارچه‌ای,مشکی,متوسط,پیکولو,532671,889560,2,تویز لند,12,6
2360,TOY-2360,پازل سه‌بعدی برج آبی خانواده,لگو و ساختنی,بلوک ساختمانی,آبی,خانواده,دنیای اسباب‌بازی,882828,1244787,6,نوین تویز,44,9
2361,TOY-2361,عروسک باربی مشکی بزرگ,عروسک,پارچه‌ای,مشکی,بزرگ,زرافه,504539,812307,2,تویز لند,26,15
2362,TOY-2362,اسکوتر سبز کوچک,بازی در فضای باز,اسکوتر,سبز,کوچک,دنیای اسباب‌بازی,53659,93903,3,بازی و شادی,23,3
2363,TOY-2363,ظروف مهمانی نارنجی کوچک,مهمانی و بادکنک,فشفشه,نارنجی,کوچک,فانتزی,446020,798375,3,بازی و شادی,45,5
2364,TOY-2364,اسکوتر صورتی خانواده,بازی در فضای باز,توپ,صورتی,خانواده,تویز,172487,329450,9,پویا تویز,48,25
2365,TOY-2365,جغجغه قرمز کوچک,نوزاد و خردسال,پازل چوبی,قرمز,کوچک,تویز,285569,405507,5,پارس اسباب‌بازی,28,7
2366,TOY-2366,چرتکه آموزشی مشکی کوچک,فکری و آموزشی,کتاب داستان,مشکی,کوچک,شادی,986759,1568946,9,پویا تویز,16,7
2367,TOY-2367,استخر بادی صورتی کوچک,بازی در فضای باز,دوچرخه,صورتی,کوچک,پلی‌تویز,133781,244819,7,آریا اسباب‌بازی,34,20
2368,TOY-2368,ماشین سرعتی زرد بزرگ,ماشین و رادیویی,هواپیما,زرد,بزرگ,شادی,279243,393732,1,اسباب‌بازی ایران,43,19
2369,TOY-2369,فیگور بتمن چندرنگ خانواده,اکشن فیگور,سرباز,چندرنگ,خانواده,تویز,626638,1059018,9,پویا تویز,29,26
2370,TOY-2370,عروسک خرسی صورتی متوسط,عروسک,پولیشی,صورتی,متوسط,پلی‌تویز,381634,667859,7,آریا اسباب‌بازی,6,3
2371,TOY-2371,بادکنک رنگی چندرنگ متوسط,مهمانی و بادکنک,فشفشه,چندرنگ,متوسط,فانتزی,663690,955713,2,تویز لند,36,20
2372,TOY-2372,عروسک خرسی آبی خانواده,عروسک,فیگور,آبی,خانواده,آسمان,399712,659524,9,پویا تویز,46,24
2373,TOY-2373,بلوک‌های خانه سفید متوسط,لگو و ساختنی,لگو,سفید,متوسط,دنیای اسباب‌بازی,468089,894049,8,ماهان تویز,39,13
2374,TOY-2374,کاغذ رنگی زرد خانواده,مهمانی و بادکنک,کلاه تولد,زرد,خانواده,پلی‌تویز,355867,619208,9,پویا تویز,29,18
2375,TOY-2375,بلوک‌های خانه زرد متوسط,لگو و ساختنی,ماکت,زرد,متوسط,کیدزلند,224454,370349,3,بازی و شادی,8,24
2376,TOY-2376,عروسک پارچه‌ای نارنجی بزرگ,نوزاد و خردسال,موزیکال,نارنجی,بزرگ,زرافه,880263,1311591,5,پارس اسباب‌بازی,5,5
2377,TOY-2377,ماشین فلزی صورتی متوسط,ماشین و رادیویی,ماشین کنترلی,صورتی,متوسط,شادی,617528,1123900,9,پویا تویز,21,16
2378,TOY-2378,جغجغه سفید بزرگ,نوزاد و خردسال,عروسک پارچه‌ای,سفید,بزرگ,کیدزلند,428814,660373,8,ماهان تویز,17,5
2379,TOY-2379,عروسک سخنگو صورتی متوسط,عروسک,پولیشی,صورتی,متوسط,شادی,157791,285601,6,نوین تویز,17,21
2380,TOY-2380,دوچرخه کودک صورتی متوسط,بازی در فضای باز,توپ,صورتی,متوسط,شادی,870434,1236016,6,نوین تویز,49,6
2381,TOY-2381,ماشین فلزی قرمز کوچک,ماشین و رادیویی,هواپیما,قرمز,کوچک,پاندورا,144811,259211,7,آریا اسباب‌بازی,11,17
2382,TOY-2382,اسکوتر سفید کوچک,بازی در فضای باز,استخر بادی,سفید,کوچک,پلی‌تویز,841455,1438888,2,تویز لند,41,4
2383,TOY-2383,فیگور شرک نارنجی متوسط,اکشن فیگور,ابرقهرمان,نارنجی,متوسط,آسمان,583861,957532,6,نوین تویز,44,11
2384,TOY-2384,ماشین سرعتی قرمز بزرگ,ماشین و رادیویی,قایق,قرمز,بزرگ,تویز,885446,1460985,5,پارس اسباب‌بازی,35,18
2385,TOY-2385,عروسک باربی زرد متوسط,عروسک,فیگور,زرد,متوسط,پلی‌تویز,44079,76697,6,نوین تویز,10,14
2386,TOY-2386,پازل نقشه ایران مشکی کوچک,فکری و آموزشی,وسایل آموزشی,مشکی,کوچک,زرافه,217905,350827,4,کیان تویز,13,9
2387,TOY-2387,ماشین کنترلی شارژی آبی خانواده,ماشین و رادیویی,ماشین کنترلی,آبی,خانواده,دنیای اسباب‌بازی,611713,1143903,8,ماهان تویز,11,11
2388,TOY-2388,لگو ماشین زرد متوسط,لگو و ساختنی,لگو,زرد,متوسط,پیکولو,348911,617572,2,تویز لند,19,16
2389,TOY-2389,بازی فکری شطرنج سبز خانواده,فکری و آموزشی,کتاب داستان,سبز,خانواده,شادی,44984,74673,4,کیان تویز,26,6
2390,TOY-2390,عروسک خرسی آبی کوچک,عروسک,پولیشی,آبی,کوچک,پیکولو,406973,671505,9,پویا تویز,30,13
2391,TOY-2391,ظروف مهمانی آبی خانواده,مهمانی و بادکنک,فشفشه,آبی,خانواده,دنیای اسباب‌بازی,121007,206921,7,آریا اسباب‌بازی,39,15
2392,TOY-2392,عروسک باربی زرد کوچک,عروسک,پارچه‌ای,زرد,کوچک,تویز,827968,1266791,10,دنیای شادی,47,20
2393,TOY-2393,پازل سه‌بعدی برج آبی متوسط,لگو و ساختنی,پازل سه‌بعدی,آبی,متوسط,پیکولو,337104,552850,9,پویا تویز,45,29
2394,TOY-2394,عروسک پولیشی مشکی خانواده,عروسک,پلاستیکی,مشکی,خانواده,پاندورا,807593,1340604,5,پارس اسباب‌بازی,39,9
2395,TOY-2395,استخر بادی قرمز متوسط,بازی در فضای باز,توپ,قرمز,متوسط,زرافه,714876,1208140,6,نوین تویز,19,23
2396,TOY-2396,فیگور مرد عنکبوتی آبی بزرگ,اکشن فیگور,ابرقهرمان,آبی,بزرگ,پیکولو,888378,1554661,2,تویز لند,23,25
